work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_23529571,user-5457283,Viridian: The Green Guide,Clouds (myheadinthecoudsnotcomingdown),['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Teen And Up Audiences,['Graphic Depictions Of Violence'],['Gen'],Complete Work,07 Aug 2021,"['Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Kaminari Denki & Midoriya Izuku', 'Bakugou Katsuki & Amplifier (My Hero Academia)', 'Bakugo Katsuki/redemption', 'Kaminari Denki/Midoriya Izuku', 'Bakugou Katsuki & Shinsou Hitoshi', 'Bakugou Katsuki/Uraraka Ochako', '(IMPLIED)']","['Midoriya Izuku', 'Midoriya Inko', 'Aizawa Shouta | Eraserhead', 'Tsukauchi Naomasa', 'Bakugou Katsuki', 'Amplifier (My Hero Academia)', 'Takagi Ken | Rock Lock', 'Kaminari Denki', 'Queen Bee (My Hero Academia)', 'Sensei | All For One', 'Shigaraki Tomura | Shimura Tenko', 'Original Characters', 'Shinsou Hitoshi', 'Todoroki Enji | Endeavor', 'Akaguro Chizome | Stain', 'Asui Tsuyu', 'Asui Beru', 'Asui Ganma', 'Asui Samidare', 'Asui Satsuki', 'Shirakumo Oboro', 'Dabi (My Hero Academia)', 'Todoroki Shouto']","['Vigilante Midoriya Izuku', 'Suicidal Midoriya Izuku', 'Passive Suicidal Ideation', ""i promise it's not as dark as it sounds"", 'Improvised weapons', 'I add tags and relationships as I write', 'Quirkless Midoriya Izuku', 'BAMF Midoriya Izuku', 'References to My Hero Academia: Vigilantes', 'trigger - Freeform', 'Parental Aizawa Shouta | Eraserhead', 'Analyst Midoriya Izuku', 'Smart Midoriya Izuku', 'Hacker Midoriya Izuku', 'Nomu - Freeform', 'Villain Factory', 'Bakugou Katsuki Redemption', 'Self-Loathing', 'Bisexual Kaminari Denki', 'Kaminari Denki is a Flirt', 'My Hero Academia: Vigilantes Spoilers', 'Info Broker Katsuki Bakugo', 'Info Broker Dabi', 'Punt Endeavor into the Sun', 'Angst', 'Cliffhangers', 'Slow Burn', 'Eventual Romance', 'but definitely not the main plot', 'Boku no Hero Academia | My Hero Academia Manga Spoilers', 'Throwing Chapter 306 Out The Window', 'Kaminari Denki Has One For All Quirk', 'Dead Todoroki Enji | Endeavor', 'Bees', 'flirting as a weapon', 'Murder', 'Human Experimentation', 'Secrets']",No summary,English,272617,120/120,26409,48883,9143,2032969
work_33489424,user-4823182,tommyinnit's clinic for supervillains,bonesandthebees (bonesandcacti),"['Minecraft (Video Game)', 'Dream SMP']",Teen And Up Audiences,['Graphic Depictions Of Violence'],['Gen'],Complete Work,17 Jan 2022,"['Wilbur Soot & TommyInnit', 'Toby Smith | Tubbo & TommyInnit', 'Ranboo & TommyInnit (Video Blogging RPF)', 'Ranboo & Toby Smith | Tubbo', 'Wilbur Soot & Technoblade & TommyInnit & Phil Watson', 'No Romantic Relationship(s)']","['TommyInnit (Video Blogging RPF)', 'Wilbur Soot', 'Toby Smith | Tubbo', 'Ranboo (Video Blogging RPF)', 'Phil Watson (Video Blogging RPF)', 'Dave | Technoblade', 'Niki | Nihachu', 'Alexis | Quackity', 'Jack Manifold', 'Clay | Dream (Video Blogging RPF)', 'Cara | CaptainPuffy']","['Alternate Universe - Superheroes/Superpowers', 'Dark Sleepy Bois Inc', ""I mean kinda they're villains but they're actually not terrible"", 'Sleepy Bois Inc as Family', 'Vigilante Toby Smith | Tubbo', 'Vigilante Ranboo (Video Blogging RPF)', 'Villain Sleepy Bois Inc', 'Humor', 'Secret Identity', 'Identity Reveal', 'Hurt/Comfort', 'TommyInnit Deserves Better (Video Blogging RPF)', ""tommy accidentally becomes the resident doctor for a bunch of villains and he's not happy about it"", 'Found Family', 'Families of Choice', ""this is about the characters not cc's obviously"", 'It Gets Worse Before It Gets Better', 'Miscommunication', 'seriously this is a dream smp fic what did you guys expect', 'Angst with a Happy Ending', ""this isn't a crack fic i swear it's only the first few chapters""]",No summary,English,188572,26/26,8406,48445,9673,1548237
work_29230860,user-11733682,TommyInnit's unbeatable method of avoiding sudden death,eneliii,"['Video Blogging RPF', 'Minecraft (Video Game)']",Teen And Up Audiences,['Major Character Death'],['Gen'],Complete Work,25 Jul 2021,"['Technoblade & TommyInnit (Video Blogging RPF)', 'Wilbur Soot & TommyInnit', 'TommyInnit & Phil Watson (Video Blogging RPF)', 'Toby Smith | Tubbo & TommyInnit', 'Wilbur Soot & Technoblade & TommyInnit & Phil Watson', 'Ranboo & Toby Smtih | Tubbo', 'Ranboo & Toby Smith | Tubbo & Wilbur Soot & Technoblade & TommyInnit & Phil Watson', 'Wilbur Soot & Technoblade']","['TommyInnit (Video Blogging RPF)', 'Technoblade (Video Blogging RPF)', 'Wilbur Soot', 'Phil Watson (Video Blogging RPF)', 'Toby Smith | Tubbo', 'Ranboo (Video Blogging RPF)']","['Alternate Universe', 'Vigilantism', 'Vigilante TommyInnit', 'Hero Wilbur', 'Hero Technoblade', 'hero philza', 'Toby Smith | Tubbo & TommyInnit Friendship', 'Wilbur Soot and Technoblade are Siblings', 'Twins actually', 'Dadza', 'um', 'i honestly forgot how to tag for a moment there', 'Attempt at Humor', 'Minor Violence', 'Alternate Universe - Superheroes/Superpowers', 'clementime', 'PogChamp', 'Crack Treated Seriously', 'Kinda', 'not treated that seriously tbh', 'no beta lmao what even is that', 'Fluff', 'sbi dynamic probably', 'Swearing', 'i mean it’s tommyinnit', 'Angst', 'Derealization', 'don’t read chaps 15 22 and 24 onwards unless you want angst', 'Unreliable Narrator', 'Violence', 'Heavy Angst', 'i guess?']",No summary,English,79922,30/30,11986,47845,9495,1411759
work_522776,user-11865,Lock All The Doors Behind You,entanglednow,['Teen Wolf (TV)'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,27 Sep 2012,['Derek Hale/Stiles Stilinski'],"['Derek Hale', 'Stiles Stilinski', 'Scott McCall', 'Erica Reyes', 'Isaac Lahey', 'Jackson Whittemore']","['Feral Behavior', 'Violence', 'Aftermath of Torture', 'Protectiveness']",No summary,English,25960,1/1,1786,47625,11958,732578
work_13777626,user-1252966,浮世 U K I Y O,Sharleena,['방탄소년단 | Bangtan Boys | BTS'],Explicit,"['Graphic Depictions Of Violence', 'No Archive Warnings Apply']",['M/M'],Complete Work,18 Jul 2019,['Min Yoongi | Suga/Park Jimin'],"['Min Yoongi | Suga', 'Park Jimin (BTS)', 'Kim Seokjin | Jin', 'Kim Namjoon | RM', 'Kim Taehyung | V', 'Jeon Jungkook', 'Jung Hoseok | J-Hope']","['Drug Lord Yoongi', 'Succubus Jimin', 'Alternate Universe', 'Alternate Universe - Gang World', 'Alternate Universe - Urban Fantasy', 'Kinda', ""It's just the settings"", 'Alternate Universe - Criminals', 'Violence', 'Blood', 'Disturbing Themes', 'Slow Burn', 'Side Relationships - Freeform', 'Explicit Sexual Content', 'Explicit Language', 'Shibari', 'Brothels', 'Seelie Taehyung', 'Banshee Hoseok', 'Dark', 'Bottom Park Jimin', 'Top Min Yoongi | Suga', 'Light Dom/sub', 'Self-Lubrication', 'cameos of other idols', 'side Taekook - Freeform', 'side namjin', 'Scent Marking', 'Finger Sucking', 'Past Abuse', 'Implied/Referenced Rape/Non-con', 'Come Eating', 'Slight Pain Kink', 'Praise Kink', 'Cock Slapping', 'Gunplay']",No summary,English,410772,22/22,7659,47266,9072,1265138
work_21116591,user-3605781,Salvage,MuffinLance,['Avatar: The Last Airbender'],Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,27 May 2021,"['Hakoda & Zuko (Avatar)', 'Zuko & The Southern Water Tribe', 'Zuko & Responsible Adult Role Models']","['Zuko (Avatar)', 'Hakoda (Avatar)', 'Bato (Avatar)']","['Hakoda just wants to talk terms', 'Ozai just wants a convenient barbarian to off his son in a politically expedient manner', 'they are having a MINOR DISAGREEMENT on fatherhood', 'Zuko is an Awkward Turtleduck', 'who is very angry about being kept away from Avatar-hunting', 'and also mildly concerned that someone is going to kill him in his sleep', 'which is not stopping him from actively aggravating the enemy crew', 'like a really growly puppy-kitten with a history of abuse', 'let there be BONDING', 'Hakuddles', 'Hurt/Comfort']",No summary,English,127178,20/20,11971,45722,15299,1049608
work_7841764,user-9,"call me, beep me",orphan_account,['Voltron: Legendary Defender'],General Audiences,"['Choose Not To Use Archive Warnings', 'No Archive Warnings Apply']",['M/M'],Complete Work,17 Oct 2016,"['Keith/Lance (Voltron)', 'Hunk & Lance (Voltron)', 'Keith & Pidge | Katie Holt', 'Keith & Shiro (Voltron)']","['Keith (Voltron)', 'Lance (Voltron)', 'Hunk (Voltron)', 'Pidge (Voltron)', 'Shiro (Voltron)']","['Alternate Universe - Modern Setting', 'Wrong Number AU', 'Texting']",No summary,English,85591,10/10,4392,45089,7935,611201
work_14454174,user-3861138,Manacled,senlinyu,['Harry Potter - J. K. Rowling'],Explicit,"['Rape/Non-Con', 'Graphic Depictions Of Violence']",['F/M'],Complete Work,19 Aug 2019,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Dolores Umbridge', 'Tom Riddle | Voldemort', 'Astoria Greengrass', 'Graham Montague', 'Severus Snape']","['Post-War', 'Harry Potter Dies', 'Alternate Universe - Voldemort Wins', 'Forced Pregnancy', 'Imprisonment', 'Death Eater Draco Malfoy', 'Minor Character Death', 'Memory Loss', 'Rape/Non-con Elements', 'Eventual Romance', 'Battle', 'Rape', 'Mystery', 'Healer Hermione Granger', 'Self-Harm', 'Flashbacks', 'Slow Build', 'Angst with a Happy Ending', 'Slow Build Draco Malfoy/Hermione Granger']",No summary,English,370515,77/77,10952,44380,12660,2754487
work_304382,user-24260,The Internet Is Not Just For Porn,cyerus,"['Sherlock (TV)', 'Sherlock Holmes & Related Fandoms']",General Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,27 Dec 2011,['Sherlock Holmes/John Watson'],"['Sherlock Holmes', 'John Watson']","['Humor', 'Fluff', 'Crack', 'Alternate Universe']",No summary,English,1911,1/1,1021,43065,8318,409530
work_3101099,user-276513,The Standard You Walk Past,bafflinghaze,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Mar 2015,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Narcissa Black Malfoy', 'Pansy Parkinson', 'Mentions of many characters']","['Hogwarts Eighth Year', 'Some Homophobia in the Wizarding World', 'Romance', 'Friends to Lovers', 'Fluff', 'flangst', 'Angst', 'SO MUCH FLUFF', 'And a bit of sap', 'Legilimency', 'Dreams and Nightmares', 'Slow Build', 'Prejudice Against Slytherins', 'Roommates', 'Redeemed Draco Malfoy', 'Minor Hermione Granger/Ron Weasley']",No summary,English,46202,14/14,3025,41891,8104,659345
work_822737,user-41922,Stilinski's Home for Wayward Wolves,owlpostagain,['Teen Wolf (TV)'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,30 May 2013,['Derek Hale/Stiles Stilinski'],"['Stiles Stilinski', 'Derek Hale', 'Scott McCall', 'Isaac Lahey', 'Allison Argent', 'Lydia Martin', 'Jackson Whittemore', 'Erica Reyes', 'Vernon Boyd', 'Sheriff Stilinski']","['Alternate Universe - Canon Divergence', 'Slow Build', 'Pack Dynamics', 'Pack Feels', 'Friendship', 'Canon-Type Violence', 'Kidnapping', 'Seriously So Many Tropes']",No summary,English,35197,1/1,909,41541,13755,628078
work_10795731,user-2866037,The Songbird and the Sea,maia_archives,['방탄소년단 | Bangtan Boys | BTS'],Mature,['Graphic Depictions Of Violence'],['M/M'],Complete Work,25 Dec 2017,"['Min Yoongi | Suga/Park Jimin', 'Jeon Jungkook/Kim Taehyung | V', 'Kim Namjoon | Rap Monster/Kim Seokjin | Jin']","['Min Yoongi | Suga', 'Park Jimin (BTS)', 'Jeon Jungkook', 'Kim Taehyung | V', 'Kim Namjoon | Rap Monster', 'Kim Seokjin | Jin', 'Jung Hoseok | J-Hope']","['Alternate Universe - Pirates', 'Alternate Universe - Fantasy', 'Action/Adventure', 'Magic', 'Romance', 'Violence', 'Battle Scenes', 'Historical', '-Ish', 'Slow Build', 'Slow Burn', 'Enemies to Lovers', 'Hate to Love', 'First Time', 'Humor', 'Pirate Captain!Yoongi', 'Kidnapped!Jimin', 'First Mate!Namjoon', 'Quartermaster!Taehyung', 'Ship Surgeon!Hoseok', 'Navigator!Jeongguk', 'Ship Cook!Jin', 'Grumpy Min Yoongi | Suga', 'understatement of the year', 'Park Jimin Is a Sweetheart', ""But Park Jimin Don't Take No Shit"", 'Minor Original Character(s)', 'Minor Character Death', 'well that was straightforward of me', 'A Shitload of Plot', 'YO-HO-HO HERE WE GO BITCHES']",No summary,English,255878,34/34,7343,41027,10205,1018797
work_12006417,user-53377,survival is a talent,ShanaStoryteller,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Choose Not To Use Archive Warnings'],"['Gen', 'M/M']",Work in Progress,10 May 2022,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Blaise Zabini', 'Millicent Bulstrode', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Ginny Weasley', 'Remus Lupin', 'Sirius Black']","['Soulmate AU', 'Indian Harry Potter', 'Black Hermione Granger', ""canon? i don't know her"", 'Slow Build', 'Lucius Malfoy is a bad person but a good father', 'Parselmouth Harry Potter', 'Smart Draco Malfoy', ""I'm offended that's a tag OF COURSE he's smart"", 'sometimes bad things happen', ""but this fic isn't out to hurt you"", 'Secret Relationship', 'Slytherins and Gryffindors being reluctant friends', 'Plotty']",No summary,English,456184,29/?,12258,40751,13434,1575033
work_2734082,user-2680,Tea and No Sympathy,who_la_hoop,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,23 Dec 2014,['Draco Malfoy/Harry Potter'],"['Narcissa Malfoy', 'Lucius Malfoy', 'Hermione Granger', 'Ron Weasley', 'Aberforth Dumbledore', 'Rubeus Hagrid', 'Buckbeak', 'Justin Finch-Fletchley', 'Ernie Macmillan', 'Terence Higgs', 'Minerva McGonagall', 'Giant Squid (Harry Potter)']","['Slow Build', 'Draco-centric', 'Tea Drinking', 'Swearing', 'Muggle London', 'Houses of Parliament', 'Malfoy Manor', 'flangst', 'Family Feels', 'Muggle/Wizard Relations', 'Coming Out', 'Heartfelt Conversations', 'Sarcastic Conversations', 'Owls', 'Competitive Card Games', 'Falling In Love', 'getting drunk', 'Enthusiastic Snogging', 'Hogwarts Castle', 'Sex In The Slytherin Dormitory', 'Frottage', 'Time Travel', 'Time Loop']",No summary,English,70045,11/11,1797,39925,10254,619043
work_24280306,user-7537969,Don't Go,Annacharlier,['She-Ra and the Princesses of Power (2018)'],Teen And Up Audiences,['No Archive Warnings Apply'],['F/F'],Complete Work,20 May 2020,"['Adora/Catra (She-Ra)', 'Bow/Glimmer (She-Ra)']","['Adora (She-Ra)', 'Catra (She-Ra)', 'Glimmer (She-Ra)', 'Bow (She-Ra)', 'Entrapta (She-Ra)', 'Horde Prime (She-Ra)']","['Hurt/Comfort', 'Missing Scene', 'Post-episode: S05Ep05 Save the Cat']",No summary,English,5414,1/1,1278,38798,6902,525903
work_4371455,user-88480,hello goodbye ('twas nice to know you),tamerofdarkstars,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,19 Jul 2015,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Blaise Zabini', 'Dean Thomas', 'Seamus Finnigan', 'Ensemble']","['Soulmate-Identifying Marks', 'Alternate Universe - Soulmates', 'finally finished this holy hell', 'Fluff', 'seriously so much fluff', 'Hogwarts Eighth Year', 'Spanish Translation', '中文翻译 | Translation in Chinese', 'Перевод на русский | Translation in Russian']",No summary,English,4807,1/1,433,38762,4967,477827
work_537876,user-36665,Twist and Shout,gabriel,['Supernatural'],Explicit,"['Graphic Depictions Of Violence', 'Major Character Death']","['F/M', 'M/M']",Work in Progress,01 Aug 2014,"['Dean/Castiel', 'Sam/Jess', 'Balthazar/Castiel']","['Dean Winchester', 'Castiel', 'Sam Winchester', 'Balthazar', 'Jessica Moore', 'Adam Milligan', 'Tessa', 'Hester', 'Gabriel', 'Michael', 'Rachel', 'Ash', 'Victor Henriksen']","['DeanCas Big Bang', 'Twist and Shout']",No summary,English,97556,12/?,5454,37322,8851,1365508
work_7331278,user-192807,Hermione Granger's Hogwarts Crammer for Delinquents on the Run,waspabi,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,21 May 2017,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley']","['Harry Potter', 'Draco Malfoy', 'Hermione Granger', 'Ron Weasley', 'Luna Lovegood', 'Ginny Weasley', 'Neville Longbottom']","['Pining', 'Humor', 'Hijinks & Shenanigans', 'Alternate Universe - Canon Divergence']",No summary,English,93391,8/8,2797,36831,12672,736599
