work_id,user_id,title,username,fandoms,rating,warnings,slash_categories,status,date_updated,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
work_11853807,user-2736428,Operation: S.M.W.L.N.T.E.T.H.S.P,XxTheDarkLordxX,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,20 Aug 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Luna Lovegood', 'Neville Longbottom', 'Seamus Finnigan', 'Dean Thomas', 'Parvati Patil']","['Fluff', 'Tooth-Rotting Fluff', 'No Angst', 'Dorks in Love', 'Denial of Feelings', 'Secret Admirer', 'Note Giver', 'Draco is not amused', 'Harry is iritated', 'Both of them are so done', 'Post-War']","Typically, notes from admirers would bring smiles to one's face or even lift their mood. It might make their day or even their week. It was a sign of a romantic at heart and even considered sweet. ",English,8077,1/1,190,5960,799,54375
work_604625,user-65377,Meant To Be,phoenixmaiden13 (LadyPhoenix),"['Harry Potter - Fandom', 'Harry Potter - J. K. Rowling']",Explicit,"['No Archive Warnings Apply', 'Rape/Non-Con', 'Graphic Depictions Of Violence']",['M/M'],Work in Progress,01 Jan 2022,['Harry Potter/Tom Riddle'],"['Harry Potter', 'Tom Riddle | Voldemort', 'Hermione Granger', 'Ron Weasley', 'Arthur Weasley', 'Molly Weasley', 'Albus Dumbledore', 'Remus Lupin', 'Fred Weasley', 'George Weasley', 'Fenrir Greyback']","['Romance', 'Explicit Sexual Content', 'Non Consensual', 'Consensual Sex', 'Anal Sex', 'Male Pregnancy', 'Some Graphic Violence', ""Don't copy to another site""]",One Night of passion leads to drastic consequences that changes the war completely. Harry must go into hiding to protect himself and his most guarded secret. But will that secret bring Harry and Tom together? Only if it is Meant to Be. M/M - TRHP - OOC - MPEG,English,151254,40/?,1758,5960,1771,197560
work_11739645,user-968936,Stealing Sweaters,DorthyAnn,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,20 Aug 2017,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Neville Longbottom', 'Ron Weasley', 'Hermione Granger', 'Pansy Parkinson', 'Blaise Zabini', 'Ginny Weasley', 'Luna Lovegood']","['Hogwarts Eighth Year', 'Matchmaking', 'Bad Matchmaking', 'Fluff', 'a bit of angst', 'And More Fluff']","It's their eighth and final year and over the course of several months, Harry and Draco have managed to become close friends. Their friends are entirely certain that they ought to be much, much more. So they just decide to... help things along.",English,12982,2/2,177,5951,830,52321
work_23469763,user-3836970,Strange You Never Knew,raven_maiden,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['F/M'],Complete Work,04 Apr 2020,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Harry Potter', 'Ron Weasley']","['Explicit Sexual Content', 'Gratuitous Smut', 'Co-workers', 'Harry Potter Epilogue What Epilogue | EWE', 'Aurors', 'Enemies to Lovers', 'idiots to lovers', 'Secret Relationship', 'Possessive Draco Malfoy', 'Jealous Draco Malfoy', 'Not Anti Ron but he is pretty hapless', 'Office Sex', 'Desk Sex', 'Come Kink', 'Size Kink', 'Finger Sucking', '(Mild) Voyeurism', 'Some Dom Draco Vibes', 'Extremely Awkward Work Meetings']","“Three minutes to the lift, two to the board room. I believe that gives me”—he lifted his forearm to check his watch—“eight minutes to make you come.”",English,6547,1/1,178,5948,1175,93533
work_7483032,user-1221814,Some People Never Learn From Their Mistakes,elvirakitties,['Harry Potter - J. K. Rowling'],Not Rated,['No Archive Warnings Apply'],"['F/M', 'M/M']",Work in Progress,05 Aug 2022,"['Harry Potter & Tom Riddle', 'Harry Potter & Severus Snape', 'Harry Potter/Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy']","['Harry Potter', 'Severus Snape', 'Tom Riddle | Voldemort', 'Minerva McGonagall', 'Albus Dumbledore', 'Filius Flitwick', 'Poppy Pomfrey', 'Hermione Granger', 'The Weasleys', 'Lucius Malfoy', 'Draco Malfoy', 'Narcissa Black Malfoy']","['Dark Harry Potter', 'Top Harry Potter', 'Good Malfoy Family', 'Bad Dumbledore', 'Dumbledore Bashing', 'Manipulative Dumbledore', 'Alternate Universe - Canon Divergence', 'Good Severus Snape', 'Good Voldemort', 'Good Tom Riddle', 'Tom Riddle | Voldemort Adopts Harry Potter', 'Bottom Voldemort']",A fix-it in one way but not in the way you expect.,English,51268,20/?,1027,5947,1446,171245
work_554724,user-82516,Find Me a White Knight Cloaked in Black,cywscross,"['Harry Potter - J. K. Rowling', 'Naruto']",Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Work in Progress,07 Nov 2012,['Eventual Minor Relationships'],"['Harry Potter', 'Uzumaki Naruto', 'Dai-nana-han | Team 7 (Naruto)', 'Konoha Ninjas', 'Konoha 11', 'Konoha Clans', 'Sarutobi Hiruzen', 'Tsunade (Naruto)', 'Jiraiya (Naruto)', 'Orochimaru (Naruto)', 'Akatsuki (Naruto)', 'Root', 'Shimura Danzou', 'Umino Iruka']","['OOC!Harry', 'Master of Death!Harry', 'powerful!Harry', 'Language', 'Violence', 'Abandoned Work - Unfinished and Discontinued']","Whether the civilians need a last-minute cake baked in time for a birthday or a limb fixed because the hospital is too busy or even a bar fight broken up because nobody else is willing to interrupt two drunk shinobi, they all know to go to the green-eyed foreigner.  So it stands to reason that, sooner or later, ninjas would come knocking as well.  Insanity ensues – they’re messing with a Marauder after all.  But mostly, Hiei just wishes they would all leave him alone.",English,23363,3/?,175,5945,2022,82358
work_18912523,user-4578719,The Journal,belletrist,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['Graphic Depictions Of Violence'],['M/M'],Work in Progress,14 Dec 2019,"['Harry Potter/Tom Riddle', 'Neville Longbottom/Luna Lovegood', 'Hermione Granger/Draco Malfoy']","['Harry Potter', 'Neville Longbottom', 'Luna Lovegood', 'Hermione Granger', 'Draco Malfoy', 'Narcissa Black Malfoy', 'Ginny Weasley', 'Teddy Lupin', 'Original Characters', 'Tom Riddle | Voldemort', 'Abraxas Malfoy', 'Septimus Malfoy']","['Time Travel Fix-It', 'Master of Death Harry Potter', 'Obsession', 'Oblivious Harry Potter', 'BAMF Hermione Granger', 'Teddy Lupin was Raised by Harry Potter', 'Ginny Weasley Bashing', 'Vampires', 'Diary/Journal', 'Auror Harry Potter', 'Harry Potter Has PTSD - Post-Traumatic Stress Disorder', 'Riddle at Hogwarts Era', 'Teenage Tom Riddle', 'Harry Potter & Tom Riddle Attend Hogwarts Together', 'Obsessive Tom Riddle', 'Possessive Tom Riddle', 'Obsessive Behavior', 'Possessive Behavior', 'Tom Riddle is only soft for Harry Potter', 'this fic runs the gamut from Crack to Fluff to Angst', 'welcome to the rollercoaster', 'BAMF Harry Potter', 'Harry Potter is a Little Shit', 'Slow Burn', 'super super slow burn', 'You Have Been Warned']","Harry Potter felt like two different people on even the best of days. Life was a series of duties, of appointments to fill, of masks to put on. There were four different masks he was wearing, and personally he thought it worse than when he had been at war.",English,105038,52/?,2184,5942,1695,130376
work_1124273,user-256823,The Printed Press,Soupy_George,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,15 Jun 2015,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Kreacher (Harry Potter)']","['Journalist!Draco', 'Shut in!Harry', 'Marcus Belby?', 'Romance']","Draco has worked hard to gain a reputation as an unbiased reporter for the Prophet. He never imagined this would lead to Harry Potter offering him a job, or how much accepting said job would change his life.**""I've had an idea,"" Harry said, ""You were there that night, at Greengrass Moor, when I …"" he trailed off looking embarrassed.",English,119675,21/21,524,5940,1629,108111
work_6477778,user-18820,Real Enough,esama,"['Marvel Cinematic Universe', 'Iron Man (Movies)', 'Harry Potter - J. K. Rowling']",Teen And Up Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,06 Apr 2016,['No Relationship Tags'],"['Harry Potter', 'Jarvis (Iron Man movies)', 'Original Female Character']","['Alternate Universe', 'Artificial Intelligence', 'AI Feels', 'Existentialism', 'Friendship', 'Do not repost']","Harry Potter, JARVIS and whole lot of artificial existentialism.",English,3757,1/1,205,5939,1313,42818
work_304166,user-558,A Lie Gets Halfway Around the School Before the Truth Has a Chance to Get Its Pants On,MidniteMarauder,['Harry Potter - J. K. Rowling'],Mature,['No Archive Warnings Apply'],['M/M'],Complete Work,27 Dec 2011,['Sirius Black/Remus Lupin'],"['Remus Lupin', 'Sirius Black', 'James Potter', 'Peter Pettigrew', 'Lily Evans', 'Horace Slughorn', 'Minerva McGonagall', 'Poppy Pomfrey']","['MWPP Era', 'Humor', 'Romance', 'Potions', 'First Time', 'Slash', 'Hogwarts', 'Christmas', 'Frottage']","Remus' seventh year had commenced in the ordinary fashion, if anything about his life at Hogwarts could be accurately described as 'ordinary'. But when a potions incident leaves him up the proverbial creek, things quickly take a turn for the worse—or perhaps for the better, if Sirius has any say in the matter.",English,20148,5/5,99,5936,1056,93252
work_8358286,user-1049943,Enemies with Benefits,DrusillaMaxima,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['F/M'],Complete Work,20 May 2017,"['Hermione Granger/Draco Malfoy', 'Hermione Granger/Ron Weasley', 'Astoria Greengrass/Draco Malfoy', 'Harry Potter/Ginny Weasley']","['Hermione Granger', 'Draco Malfoy', 'Hermione', 'Draco', 'Percy Weasley', 'Ginny Weasley', 'Harry Potter', 'Ron Weasley']","['Drunk Sex', 'Office Sex', 'Eventual Happy Ending', 'Oral Sex', 'Fluff and Smut']","Dramione smut with a bit of plot.  After their respective bitter breakups, Draco Malfoy and Hermione Granger coincidentally end up drunk together at the same work party.  Despite their mutual hatred, they somehow end up shagging in one of the Ministry's offices.  But what was supposed to be a one-night-stand just keeps repeating itself in various ways...",English,39565,16/16,349,5933,1278,147907
work_11591970,user-3134643,Dragon Heartstrings,JET_Playin,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],"['F/M', 'M/M']",Complete Work,24 Jul 2017,"['Draco Malfoy/Harry Potter', 'Hermione Granger/Ron Weasley']","['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger', 'Neville Longbottom', 'Pansy Parkinson', 'Theodore Nott', 'Blaise Zabini', 'Seamus Finnigan', 'Dean Thomas', 'Ginny Weasley', 'Luna Lovegood', 'Vincent Crabbe', 'Gregory Goyle', 'Narcissa Black Malfoy', 'Minerva McGonagall', 'Daphne Greengrass', 'Scorpius Malfoy', 'James Sirius Potter']","['Soulmates', 'Red String of Fate', 'Explicit Sexual Content', 'HP: EWE', 'Hogwarts Eighth Year', 'Angst', 'Fluff', 'Romance', 'Implied Relationships', 'Top Harry', 'Bottom Draco', 'Falling In Love', 'Enemies to Friends to Lovers', 'Tall!Harry', 'Misunderstandings', 'Oblivious Harry', 'Oblivious Draco Malfoy', 'Hurt/Comfort']","Draco has seen the strings for almost as long as he can remember, but they don't mean anything. Anything at all....",English,23825,1/1,328,5931,1223,82524
work_41103,user-2680,"101 Ways to Heal Your Wizarding Woes (Or, an Unfortunate Incident with a Traffic Cone and a Policeman’s Helmet)",who_la_hoop,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,01 Dec 2007,['Harry Potter/Draco Malfoy'],"['Harry Potter', 'Draco Malfoy', 'Severus Snape', 'Hermione Granger', 'Ron Weasley']","['EWE', 'bottom!Draco', 'First Time', 'live!Snape']","Harry is a trainee Auror, and Draco is living at Malfoy Manor, bored and petulant with nothing to do, and no career prospects. Draco's attempt to heal himself via Muggle psychology – including writing a series of 'why I hate you' letters to Harry – backfires when an overanxious house elf delivers the results to Harry. Harry is bemused, Draco is angry and together they have a lot of issues to work out.",English,26471,1/1,192,5922,1079,101269
work_17186087,user-1638176,Solntse,lumosinlove,['Harry Potter - J. K. Rowling'],Explicit,['Choose Not To Use Archive Warnings'],['M/M'],Complete Work,12 Aug 2019,['Sirius Black/Remus Lupin'],"['Sirius Black', 'Remus Lupin', 'James Potter']","['Russian!Sirius', 'Callboy!Remus', 'Fluff', 'Angst', 'Smut']","Sirius, a young Russian billionaire hires Remus, who is working part time as a call boy to make ends meet. Things happen, feelings occur.",English,61997,14/14,761,5910,1300,123977
work_8983066,user-52802,Heat of the Moment,Writcraft,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,05 Feb 2017,['Draco Malfoy/Harry Potter'],['No Character Tags'],"['Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Alpha Harry', 'Omega Draco Malfoy', 'Dubious Consent', 'Knotting', 'Anal Sex', 'Mates', 'First Time', 'Anal Fingering']","Harry’s never felt much like an Alpha but that all changes when Draco Malfoy turns up on his doorstep, asking Harry for help.",English,2229,1/1,85,5907,591,94061
work_14245221,user-2950224,A Second Chance at Happiness? Maybe?,animeotaku20,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,12 Jul 2018,['Regulus Black/Harry Potter'],"['Harry Potter', 'Regulus Black', 'Kreacher (Harry Potter)', 'Sirius Black', 'Charlus Potter', 'Dorea Black Potter', 'Arcturus Black', 'Melania Macmillan Black']","['Time Travel', 'Accidental Time Travel', 'Harry is a Little Shit', 'Regulus Black Lives', 'Dark Harry Potter', 'kind of', 'Implied Mpreg']","A stupidly curious Harry Potter accidentally ends up in the past ... right in front of Regulus Black. Deciding he might as well stop the world going to hell, a - slightly insane - Potter drags a bewildered Regulus with him. Between ending a war and accidentally saving the Blacks, the two quickly get close. Will they have a second chance at happiness? Maybe?",English,46872,13/13,368,5904,1471,142378
work_11787732,user-1221814,Nagini's Children,elvirakitties,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],"['F/M', 'M/M', 'Other']",Complete Work,16 Jul 2021,"['Harry Potter & Tom Riddle | Voldemort', 'Harry Potter/Severus Snape', 'Lucius Malfoy/Narcissa Black Malfoy', 'Harry Potter & Severus Snape']","['Nagini (Harry Potter)', 'Harry Potter', 'Tom Riddle | Voldemort', 'Severus Snape', 'Albus Dumbledore', 'Draco Malfoy', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'The Dursleys']","['Alternate Universe - Canon Divergence', 'Good Severus Snape', 'Good Voldemort', 'Good Malfoy Family', 'Dumbledore Bashing', 'Manipulative Dumbledore', 'Abusive Dursley Family', 'Implied/Referenced Child Abuse', 'Some Humor']",Nagini is in mother hen mode and Harry is her latest.,English,31107,17/17,744,5903,1261,139544
work_5311595,user-57438,And a Malfoy in a Pear Tree,lauren3210,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,02 Dec 2015,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['Fluff', 'The Twelve Days of Christmas', 'HP: EWE']","Draco works in a coffee shop. Harry drops by every day to get his fix. Of coffee, Ron.",English,7927,1/1,201,5903,974,60078
work_13546950,user-2736428,Sharing is a Myth,XxTheDarkLordxX,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],Complete Work,02 Feb 2018,"['Draco Malfoy/Harry Potter', 'Sirius Black/Remus Lupin']","['Draco Malfoy', 'Harry Potter', 'Sirius Black', 'Remus Lupin']","['Fluff', 'a lot of fluff', 'Kid Fic', 'They meet as kids', 'Best Friends', 'Friends to Lovers', 'Sharing', 'Draco wants to learn how to share', 'Draco is adorable', 'Alternate Universe - Muggle', 'no magic', 'Love']","“Draco,” Harry breathed, stepping forward. “I have been in love with you since the moment you offered me your biscuit when we were five.” ",English,5566,1/1,236,5898,1052,45582
work_4065484,user-48862,A Good Teacher,lecturience,['Harry Potter - J. K. Rowling'],General Audiences,['No Archive Warnings Apply'],['Gen'],Complete Work,03 Jun 2015,['No Relationship Tags'],"['Harry Potter', 'Dudley Dursley', 'Petunia Evans Dursley']","['Time Travel', 'Mentor/Protégé']","The other children in class stared at the teacher.  Then they stared at Harry, then back to the teacher, then at Harry, in a never-ending loop.",English,12989,1/1,355,5895,1523,44300
work_18694165,user-48744,Amortentia,avioleta,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,13 May 2019,['Harry Potter/Severus Snape'],"['Harry Potter', 'Severus Snape', 'Ginny Weasley']","['Snarry-A-Thon19', 'Amortentia', 'First Time', 'Non-Consensual Drug Use']","A few years after they married, Harry discovers Ginny has been dosing him with Amortentia the whole time. He goes to Snape for help to reverse the effects.",English,21057,1/1,236,5895,1186,47802
work_9106198,user-48697,Eat. Sleep. Don't Stop Til You Drop.,pinchess07,['Fantastic Beasts and Where to Find Them (Movies)'],Not Rated,['No Archive Warnings Apply'],['M/M'],Complete Work,29 Dec 2016,['Original Percival Graves/Newt Scamander'],"['Original Percival Graves', 'Newt Scamander', 'Theseus Scamander', 'Tina Goldstein', 'Queenie Goldstein', 'Jacob Kowalski']","['Humor', 'Fluff and Angst', 'Newt has a vague illness', ""Or maybe wizards don't know anemia? Idk"", 'Theseus is the best bro', 'Overprotective Theseus']",For a prompt at the km: ,English,2203,1/1,109,5895,880,42615
work_27342427,user-48008,propriety,ToAStranger,['Harry Potter - J. K. Rowling'],Explicit,['No Archive Warnings Apply'],['M/M'],Complete Work,02 Nov 2020,"['Harry Potter/Tom Riddle | Voldemort', 'Harry Potter/Tom Riddle', 'Harry Potter/Voldemort']","['Tom Riddle | Voldemort', 'Harry Potter', 'assorted others - Character']","['Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Alpha Tom Riddle', 'Omega Harry Potter', 'Breeding Kink', 'Knotting', 'Alternate Universe - Canon Divergence', 'Alternate Universe - Voldemort Wins']","The absolute, absurd relief he feels upon seeing Harry enter the ballroom is practically it's very own brand of illicit potion-- even if he's being escorted on his godfather's arm.",English,3073,1/1,107,5889,1041,60733
